shop,name,brand,price_jumbo_prime,price_regular,price_now,discount
JUMBO,VINO BLANCO MARQUES DE RISCAL ORGÁNICO SAUVIGNON BLANCO X750ML,MARQUESDERISCAL,$ 91.990,0,$ 91.990,0
JUMBO,VINO TINTO COTE DES ROSES LANGUEDOC BOTELLA X 750 ML,COTE DES ROSES,$ 71.990,0,$ 71.990,0
JUMBO,VINO TINTO SÉPTIMA OBRA MALBEC X 750ML,SEPTIMA,$ 121.990,0,$ 121.990,0
JUMBO,VINO UNDURRAGA CABERNET PINOT BOT X 750 CM 3,UNDURRAGA,$ 83.990,0,$ 83.990,0
JUMBO,VINO CASILLERO SYRAH ROSE X 750 ML,CASILLERO DEL DIABLO,$ 69.990,0,$ 69.990,0
JUMBO,VINO TINTO VOLCANES RESERVA MERLOT X 750 ML,VOLCANES,$ 101.990,0,$ 101.990,0
JUMBO,VINO TINTO ZUCCARDI CABERNET SAUVIGNON RESERVA X 750 ML,ZUCCARDI,$ 75.990,0,$ 75.990,0
JUMBO,VINO SANTA RITA VIEJA CABERNET SAUVIGNON X 375ML,SANTA RITA,$ 48.990,0,$ 48.990,0
JUMBO,VINO GATO NEGRO CHARDONNAY X 750ML,GATO NEGRO,$ 45.890,0,$ 45.890,0
JUMBO,VINO PICCINI LAMBRUSCO BLANCO X 750ML,PICCINI,$ 46.990,0,$ 46.990,0
JUMBO,VINO BLANCO VOLCANES SAUVIGNON BLANC X 750 ML,VOLCANES,$ 65.990,0,$ 65.990,0
JUMBO,VINO TINTO MORANDE CLASICO CARMENERE X750ML,MORANDE,$ 47.990,0,$ 47.990,0
JUMBO,VINO AUTORITAS SAUVIGNON BLANC BOTELLA X 4 UND X 187 ML C/U,AUTORITAS,$ 39.990,0,$ 39.990,0
JUMBO,VINO FRONTERA MALBEC X750ML,FRONTERA,$ 41.990,0,$ 41.990,0
JUMBO,VINO TINTO FUZION SHIRAZ MALBEC 2018 BOTELLA X750ML,FUZION,$ 32.990,0,$ 32.990,0
JUMBO,VINO MORANDE CLASICO MERLOT X750ML,MORANDE,$ 47.990,0,$ 47.990,0
JUMBO,VINO LA FLOR MALBEC X750ML,LA FLOR,$ 55.990,0,$ 55.990,0
JUMBO,VINO FAUSTINO TINTO RIOJA CRIANZA BOTX750ML,FAUSTINO,$ 107.990,0,$ 107.990,0
JUMBO,VINO SANTIAGO RUIZ X 750 ML,SANTIAGO RUIZ,$ 224.990,0,$ 224.990,0
JUMBO,VINO TINTO UNDURRAGA CABERNET SAUVIGNONX750ML,UNDURRAGA,$ 63.990,0,$ 63.990,0
JUMBO,VINO TINTO SANGRE DE TORO RESERVA X 750 ML,SANGRE DE TORO,$ 85.990,0,$ 85.990,0
JUMBO,VINO CATANA ZAPATA ALAMOS CHARDONNAY X 750 ML,ALAMOS,$ 63.990,0,$ 63.990,0
JUMBO,VINO TINTO SANGRIA LOLEA NO.1 X 750 ML,LOLEA,$ 55.990,0,$ 55.990,0
JUMBO,VINO PATA NEGRA ROBLE X 750ML,PATA NEGRA,$ 45.990,0,$ 45.990,0
JUMBO,VINO ALTAS CUMBRES TINTO MALBEC X 750 ML,ALTAS CUMBRES,$ 81.990,0,$ 81.990,0
JUMBO,VINO UNDURAGA CABERNET PINOT X 375ML,UNDURRAGA,$ 43.990,0,$ 43.990,0
JUMBO,VINO EL ADIVINO X 750ML,EL ADIVINO,$ 41.990,0,$ 41.990,0
JUMBO,VINO MONTERIO TINTO TEMPRANILLO BOTX750ML,MONTEIRO,$ 37.990,0,$ 37.990,0
JUMBO,VINO TINTO HEREFORD MERLOT BOTX750ML,HAREFORD,$ 45.990,0,$ 45.990,0
JUMBO,VINO MARQUES DE CASA CONCHA TINTO CARMENERE X750ML,MARQUES,$ 139.990,0,$ 139.990,0
JUMBO,VINO SEPTIMA GRAN RESERVA X 750 ML,SEPTIMA,$ 139.990,0,$ 139.990,0
JUMBO,VINO TINTO FAMILIA GASCON SYRAH X750ML,FAMILIA GASCON,$ 83.990,0,$ 83.990,0
JUMBO,VINO TINTO BARON PHILIPPE ROTHSCHILD CABERNET SAUVIGNON X750ML,BARON PHILIPPE,$ 61.990,0,$ 61.990,0
JUMBO,VINO BLANCO VINAS DEL VERO LUCES BLEND PAGUE 2 LLEVE 3 X750ML C/U,VINAS DEL VERO,$ 107.990,0,$ 107.990,0
JUMBO,BRANDY DE JEREZ FUNDADOR PEDRO DOMECQ X750ML,FUNDADOR,$ 75.990,0,$ 75.990,0
JUMBO,VINO ALIWEN CABERNET CARMENERE X 750 ML,ALIWEN,$ 75.990,0,$ 75.990,0
JUMBO,VINO ÁLAMOS BONARDA X 750 ML,ALAMOS,$ 65.990,0,$ 65.990,0
JUMBO,VINO CASILLERO CABERNET X375CM3,CASILLERO DEL DIABLO,$ 39.990,0,$ 39.990,0
JUMBO,VINO YELLOW TAIL TINTO CABERNET SAUVIGNON X 750ML,YELLOW,$ 49.990,0,$ 49.990,0
JUMBO,VINO TINTO TRAPICHE CABERNET SAUVIGNON X750ML,TRAPICHE,$ 53.090,0,$ 53.090,0
JUMBO,VINO TARAPACA MERLOT BOTX750ML,TARAPACA,$ 47.990,0,$ 47.990,0
JUMBO,VINO SANTA RITA 120 RESERVA ESPECIAL CABERNET SAUVIGNON X4UND X187ML C-U,SANTA RITA,$ 65.990,0,$ 65.990,0
JUMBO,VINO ROSADO SANTA RITA 120 BOTELLA X 750 ML,SANTA RITA,$ 61.990,0,$ 61.990,0
JUMBO,VINO TINTO SANTA CAROLINA CABERNET MERLOT RESERVADO X750ML,SANTA CAROLINA,$ 38.790,0,$ 38.790,0
